Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,94.220001,94.220001,94.220001,94.220001,94.201317,0
2023-01-04,94.029999,94.029999,94.029999,94.029999,94.011360,0
2023-01-05,95.389999,95.389999,95.389999,95.389999,95.371086,0
2023-01-06,95.779999,95.779999,95.779999,95.779999,95.761017,0
2023-01-09,95.839996,95.839996,95.839996,95.839996,95.820999,0
2023-01-10,96.169998,96.169998,96.169998,96.169998,96.150932,0
2023-01-11,97.580002,97.580002,97.580002,97.580002,97.560661,0
2023-01-12,98.389999,98.389999,98.389999,98.389999,98.370499,0
2023-01-13,98.690002,98.690002,98.690002,98.690002,98.670441,0
2023-01-16,98.669998,98.669998,98.669998,98.669998,98.650436,0
2023-01-17,98.529999,98.529999,98.529999,98.529999,98.510468,0
2023-01-18,97.720001,97.720001,97.720001,97.720001,97.700630,0
2023-01-19,96.589996,96.589996,96.589996,96.589996,96.570854,0
2023-01-20,96.190002,96.190002,96.190002,96.190002,96.170937,0
2023-01-23,97.550003,97.550003,97.550003,97.550003,97.530663,0
2023-01-24,99.379997,99.379997,99.379997,99.379997,99.360298,0
2023-01-25,98.959999,98.959999,98.959999,98.959999,98.940384,0
2023-01-26,99.000000,99.000000,99.000000,99.000000,98.980370,0
2023-01-27,99.449997,99.449997,99.449997,99.449997,99.430283,0
2023-01-30,98.889999,98.889999,98.889999,98.889999,98.870399,0
2023-01-31,98.680000,98.680000,98.680000,98.680000,98.660439,0
2023-02-01,100.800003,100.800003,100.800003,100.800003,100.780022,0
2023-02-02,102.099998,102.099998,102.099998,102.099998,102.079758,0
2023-02-03,103.500000,103.500000,103.500000,103.500000,103.479485,0
2023-02-06,103.300003,103.300003,103.300003,103.300003,103.279526,0
2023-02-07,103.599998,103.599998,103.599998,103.599998,103.579468,0
2023-02-08,103.199997,103.199997,103.199997,103.199997,103.179535,0
2023-02-09,102.199997,102.199997,102.199997,102.199997,102.179741,0
2023-02-10,100.599998,100.599998,100.599998,100.599998,100.580055,0
2023-02-13,101.400002,101.400002,101.400002,101.400002,101.379898,0
2023-02-14,101.300003,101.300003,101.300003,101.300003,101.279915,0
2023-02-15,102.300003,102.300003,102.300003,102.300003,102.279724,0
2023-02-16,103.099998,103.099998,103.099998,103.099998,103.079567,0
2023-02-17,102.300003,102.300003,102.300003,102.300003,102.279724,0
2023-02-20,102.699997,102.699997,102.699997,102.699997,102.679634,0
2023-02-21,101.300003,101.300003,101.300003,101.300003,101.279915,0
2023-02-22,99.690002,99.690002,99.690002,99.690002,99.670242,0
2023-02-23,100.400002,100.400002,100.400002,100.400002,100.380096,0
2023-02-24,100.300003,100.300003,100.300003,100.300003,100.280121,0
2023-02-27,100.400002,100.400002,100.400002,100.400002,100.380096,0
2023-02-28,99.459999,99.459999,99.459999,99.459999,99.440285,0
2023-03-01,100.400002,100.400002,100.400002,100.400002,100.389404,0
2023-03-02,100.099998,100.099998,100.099998,100.099998,100.089432,0
2023-03-03,100.900002,100.900002,100.900002,100.900002,100.889351,0
2023-03-06,101.699997,101.699997,101.699997,101.699997,101.689262,0
2023-03-07,101.400002,101.400002,101.400002,101.400002,101.389297,0
2023-03-08,101.099998,101.099998,101.099998,101.099998,101.089325,0
2023-03-09,101.000000,101.000000,101.000000,101.000000,100.989342,0
2023-03-10,99.050003,99.050003,99.050003,99.050003,99.039551,0
2023-03-13,96.769997,96.769997,96.769997,96.769997,96.759781,0
2023-03-14,96.290001,96.290001,96.290001,96.290001,96.279839,0
2023-03-15,96.099998,96.099998,96.099998,96.099998,96.089851,0
2023-03-16,96.459999,96.459999,96.459999,96.459999,96.449814,0
2023-03-17,96.750000,96.750000,96.750000,96.750000,96.739784,0
2023-03-20,95.089996,95.089996,95.089996,95.089996,95.079956,0
2023-03-21,96.680000,96.680000,96.680000,96.680000,96.669792,0
2023-03-22,96.629997,96.629997,96.629997,96.629997,96.619797,0
2023-03-23,96.029999,96.029999,96.029999,96.029999,96.019859,0
2023-03-24,94.860001,94.860001,94.860001,94.860001,94.849991,0
2023-03-27,95.860001,95.860001,95.860001,95.860001,95.849884,0
2023-03-28,95.669998,95.669998,95.669998,95.669998,95.659897,0
2023-03-29,96.489998,96.489998,96.489998,96.489998,96.479813,0
2023-03-30,98.110001,98.110001,98.110001,98.110001,98.099648,0
2023-03-31,97.919998,97.919998,97.919998,97.919998,97.909660,0
2023-04-03,98.870003,98.870003,98.870003,98.870003,98.859566,0
2023-04-04,97.930000,97.930000,97.930000,97.930000,97.919662,0
2023-04-05,96.650002,96.650002,96.650002,96.650002,96.639801,0
2023-04-06,95.559998,95.559998,95.559998,95.559998,95.549911,0
2023-04-11,96.400002,96.400002,96.400002,96.400002,96.389824,0
2023-04-12,97.400002,97.400002,97.400002,97.400002,97.389717,0
2023-04-13,96.809998,96.809998,96.809998,96.809998,96.799782,0
2023-04-14,97.470001,97.470001,97.470001,97.470001,97.459709,0
2023-04-17,97.300003,97.300003,97.300003,97.300003,97.289734,0
2023-04-18,97.629997,97.629997,97.629997,97.629997,97.619690,0
2023-04-19,96.519997,96.519997,96.519997,96.519997,96.509811,0
2023-04-20,96.620003,96.620003,96.620003,96.620003,96.609802,0
2023-04-21,97.349998,97.349998,97.349998,97.349998,97.339722,0
2023-04-24,97.129997,97.129997,97.129997,97.129997,97.119743,0
2023-04-25,96.709999,96.709999,96.709999,96.709999,96.699791,0
2023-04-26,95.629997,95.629997,95.629997,95.629997,95.619904,0
2023-04-27,95.949997,95.949997,95.949997,95.949997,95.939865,0
2023-04-28,96.169998,96.169998,96.169998,96.169998,96.159843,0
2023-05-02,97.180000,97.180000,97.180000,97.180000,97.169739,0
2023-05-03,96.620003,96.620003,96.620003,96.620003,96.609802,0
2023-05-04,95.940002,95.940002,95.940002,95.940002,95.929878,0
2023-05-05,96.489998,96.489998,96.489998,96.489998,96.479813,0
2023-05-09,96.349998,96.349998,96.349998,96.349998,96.339828,0
2023-05-10,96.669998,96.669998,96.669998,96.669998,96.659790,0
2023-05-11,97.190002,97.190002,97.190002,97.190002,97.179741,0
2023-05-12,98.620003,98.620003,98.620003,98.620003,98.609589,0
2023-05-15,98.589996,98.589996,98.589996,98.589996,98.579590,0
2023-05-16,98.120003,98.120003,98.120003,98.120003,98.109642,0
2023-05-17,97.849998,97.849998,97.849998,97.849998,97.839668,0
2023-05-18,98.559998,98.559998,98.559998,98.559998,98.549591,0
2023-05-19,99.260002,99.260002,99.260002,99.260002,99.249527,0
2023-05-22,98.980003,98.980003,98.980003,98.980003,98.969559,0
2023-05-23,99.050003,99.050003,99.050003,99.050003,99.039551,0
2023-05-24,97.639999,97.639999,97.639999,97.639999,97.629692,0
2023-05-25,97.269997,97.269997,97.269997,97.269997,97.259727,0
2023-05-26,96.730003,96.730003,96.730003,96.730003,96.719795,0
