Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,142.630005,142.630005,142.630005,142.630005,142.630005,0
2023-01-03,143.339996,143.339996,143.339996,143.339996,143.339996,0
2023-01-04,143.679993,143.679993,143.679993,143.679993,143.679993,0
2023-01-05,143.240005,143.240005,143.240005,143.240005,143.240005,0
2023-01-06,145.259995,145.259995,145.259995,145.259995,145.259995,0
2023-01-09,147.839996,147.839996,147.839996,147.839996,147.839996,0
2023-01-10,146.789993,146.789993,146.789993,146.789993,146.789993,0
2023-01-11,147.130005,147.130005,147.130005,147.130005,147.130005,0
2023-01-12,147.449997,147.449997,147.449997,147.449997,147.449997,0
2023-01-13,148.410004,148.410004,148.410004,148.410004,148.410004,0
2023-01-16,148.770004,148.770004,148.770004,148.770004,148.770004,0
2023-01-17,150.389999,150.389999,150.389999,150.389999,150.389999,0
2023-01-18,151.470001,151.470001,151.470001,151.470001,151.470001,0
2023-01-19,147.740005,147.740005,147.740005,147.740005,147.740005,0
2023-01-20,149.380005,149.380005,149.380005,149.380005,149.380005,0
2023-01-23,150.500000,150.500000,150.500000,150.500000,150.500000,0
2023-01-24,150.339996,150.339996,150.339996,150.339996,150.339996,0
2023-01-25,148.570007,148.570007,148.570007,148.570007,148.570007,0
2023-01-26,149.750000,149.750000,149.750000,149.750000,149.750000,0
2023-01-27,150.339996,150.339996,150.339996,150.339996,150.339996,0
2023-01-30,149.089996,149.089996,149.089996,149.089996,149.089996,0
2023-01-31,148.070007,148.070007,148.070007,148.070007,148.070007,0
2023-02-01,149.070007,149.070007,149.070007,149.070007,149.070007,0
2023-02-02,151.710007,151.710007,151.710007,151.710007,151.710007,0
2023-02-03,151.410004,151.410004,151.410004,151.410004,151.410004,0
2023-02-06,150.429993,150.429993,150.429993,150.429993,150.429993,0
2023-02-07,149.850006,149.850006,149.850006,149.850006,149.850006,0
2023-02-08,150.080002,150.080002,150.080002,150.080002,150.080002,0
2023-02-09,151.020004,151.020004,151.020004,151.020004,151.020004,0
2023-02-10,148.850006,148.850006,148.850006,148.850006,148.850006,0
2023-02-13,149.800003,149.800003,149.800003,149.800003,149.800003,0
2023-02-14,149.559998,149.559998,149.559998,149.559998,149.559998,0
2023-02-15,149.889999,149.889999,149.889999,149.889999,149.889999,0
2023-02-16,150.229996,150.229996,150.229996,150.229996,150.229996,0
2023-02-17,149.580002,149.580002,149.580002,149.580002,149.580002,0
2023-02-20,149.630005,149.630005,149.630005,149.630005,149.630005,0
2023-02-21,149.250000,149.250000,149.250000,149.250000,149.250000,0
2023-02-22,147.770004,147.770004,147.770004,147.770004,147.770004,0
2023-02-23,148.800003,148.800003,148.800003,148.800003,148.800003,0
2023-02-24,147.490005,147.490005,147.490005,147.490005,147.490005,0
2023-02-27,148.880005,148.880005,148.880005,148.880005,148.880005,0
2023-02-28,148.910004,148.910004,148.910004,148.910004,148.910004,0
2023-03-01,148.029999,148.029999,148.029999,148.029999,148.029999,0
2023-03-02,147.190002,147.190002,147.190002,147.190002,147.190002,0
2023-03-03,149.380005,149.380005,149.380005,149.380005,149.380005,0
2023-03-06,149.699997,149.699997,149.699997,149.699997,149.699997,0
2023-03-07,148.520004,148.520004,148.520004,148.520004,148.520004,0
2023-03-08,149.320007,149.320007,149.320007,149.320007,149.320007,0
2023-03-09,148.910004,148.910004,148.910004,148.910004,148.910004,0
2023-03-10,146.460007,146.460007,146.460007,146.460007,146.460007,0
2023-03-13,142.100006,142.100006,142.100006,142.100006,142.100006,0
2023-03-14,145.199997,145.199997,145.199997,145.199997,145.199997,0
2023-03-15,139.779999,139.779999,139.779999,139.779999,139.779999,0
2023-03-16,141.220001,141.220001,141.220001,141.220001,141.220001,0
2023-03-17,139.330002,139.330002,139.330002,139.330002,139.330002,0
2023-03-20,139.839996,139.839996,139.839996,139.839996,139.839996,0
2023-03-21,141.919998,141.919998,141.919998,141.919998,141.919998,0
2023-03-22,141.419998,141.419998,141.419998,141.419998,141.419998,0
2023-03-23,142.089996,142.089996,142.089996,142.089996,142.089996,0
2023-03-24,138.789993,138.789993,138.789993,138.789993,138.789993,0
2023-03-27,139.580002,139.580002,139.580002,139.580002,139.580002,0
2023-03-28,139.289993,139.289993,139.289993,139.289993,139.289993,0
2023-03-29,141.220001,141.220001,141.220001,141.220001,141.220001,0
2023-03-30,143.649994,143.649994,143.649994,143.649994,143.649994,0
2023-03-31,144.729996,144.729996,144.729996,144.729996,144.729996,0
2023-04-03,144.440002,144.440002,144.440002,144.440002,144.440002,0
2023-04-04,144.149994,144.149994,144.149994,144.149994,144.149994,0
2023-04-05,141.639999,141.639999,141.639999,141.639999,141.639999,0
2023-04-06,141.990005,141.990005,141.990005,141.990005,141.990005,0
2023-04-11,142.380005,142.380005,142.380005,142.380005,142.380005,0
2023-04-12,142.089996,142.089996,142.089996,142.089996,142.089996,0
2023-04-13,142.979996,142.979996,142.979996,142.979996,142.979996,0
2023-04-14,143.919998,143.919998,143.919998,143.919998,143.919998,0
2023-04-17,143.820007,143.820007,143.820007,143.820007,143.820007,0
2023-04-18,143.300003,143.300003,143.300003,143.300003,143.300003,0
2023-04-19,142.929993,142.929993,142.929993,142.929993,142.929993,0
2023-04-20,141.509995,141.509995,141.509995,141.509995,141.509995,0
2023-04-21,141.639999,141.639999,141.639999,141.639999,141.639999,0
2023-04-24,141.729996,141.729996,141.729996,141.729996,141.729996,0
2023-04-25,140.289993,140.289993,140.289993,140.289993,140.289993,0
2023-04-26,139.289993,139.289993,139.289993,139.289993,139.289993,0
2023-04-27,140.940002,140.940002,140.940002,140.940002,140.940002,0
2023-04-28,140.250000,140.250000,140.250000,140.250000,140.250000,0
2023-05-02,138.649994,138.649994,138.649994,138.649994,138.649994,0
2023-05-03,137.970001,137.970001,137.970001,137.970001,137.970001,0
2023-05-04,137.080002,137.080002,137.080002,137.080002,137.080002,0
2023-05-05,139.289993,139.289993,139.289993,139.289993,139.289993,0
2023-05-08,null,null,null,null,null,null
2023-05-09,139.119995,139.119995,139.119995,139.119995,139.119995,0
2023-05-10,139.009995,139.009995,139.009995,139.009995,139.009995,0
2023-05-11,138.270004,138.270004,138.270004,138.270004,138.270004,0
2023-05-12,139.250000,139.250000,139.250000,139.250000,139.250000,0
2023-05-15,140.309998,140.309998,140.309998,140.309998,140.309998,0
2023-05-16,140.199997,140.199997,140.199997,140.199997,140.199997,0
2023-05-17,139.460007,139.460007,139.460007,139.460007,139.460007,0
2023-05-18,null,null,null,null,null,null
2023-05-19,140.389999,140.389999,140.389999,140.389999,140.389999,0
2023-05-22,140.460007,140.460007,140.460007,140.460007,140.460007,0
2023-05-23,139.979996,139.979996,139.979996,139.979996,139.979996,0
