Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1254.449951,1254.449951,1254.449951,1254.449951,1248.803589,0
2023-01-03,1259.699951,1259.699951,1259.699951,1259.699951,1254.029907,0
2023-01-04,1271.449951,1271.449951,1271.449951,1271.449951,1265.727051,0
2023-01-05,1278.510010,1278.510010,1278.510010,1278.510010,1272.755249,0
2023-01-06,null,null,null,null,null,null
2023-01-09,1289.209961,1289.209961,1289.209961,1289.209961,1283.407104,0
2023-01-10,1280.089966,1280.089966,1280.089966,1280.089966,1274.328125,0
2023-01-11,1285.810059,1285.810059,1285.810059,1285.810059,1280.022461,0
2023-01-12,1295.150024,1295.150024,1295.150024,1295.150024,1289.320435,0
2023-01-13,1299.140015,1299.140015,1299.140015,1299.140015,1293.292480,0
2023-01-16,null,null,null,null,null,null
2023-01-17,1301.890015,1301.890015,1301.890015,1301.890015,1296.030029,0
2023-01-18,1306.670044,1306.670044,1306.670044,1306.670044,1300.788574,0
2023-01-19,1296.300049,1296.300049,1296.300049,1296.300049,1290.465210,0
2023-01-20,1285.739990,1285.739990,1285.739990,1285.739990,1279.952759,0
2023-01-23,1296.599976,1296.599976,1296.599976,1296.599976,1290.763794,0
2023-01-24,1306.260010,1306.260010,1306.260010,1306.260010,1300.380371,0
2023-01-25,1309.489990,1309.489990,1309.489990,1309.489990,1303.595825,0
2023-01-26,1311.300049,1311.300049,1311.300049,1311.300049,1305.397705,0
2023-01-27,1324.829956,1324.829956,1324.829956,1324.829956,1318.866699,0
2023-01-30,1334.119995,1334.119995,1334.119995,1334.119995,1328.114990,0
2023-01-31,1317.369995,1317.369995,1317.369995,1317.369995,1317.369995,0
2023-02-01,1328.150024,1328.150024,1328.150024,1328.150024,1328.150024,0
2023-02-02,1329.859985,1329.859985,1329.859985,1329.859985,1329.859985,0
2023-02-03,1340.510010,1340.510010,1340.510010,1340.510010,1340.510010,0
2023-02-06,1337.040039,1337.040039,1337.040039,1337.040039,1337.040039,0
2023-02-07,1336.949951,1336.949951,1336.949951,1336.949951,1336.949951,0
2023-02-08,1350.229980,1350.229980,1350.229980,1350.229980,1350.229980,0
2023-02-09,1343.599976,1343.599976,1343.599976,1343.599976,1343.599976,0
2023-02-10,1338.650024,1338.650024,1338.650024,1338.650024,1338.650024,0
2023-02-13,1342.880005,1342.880005,1342.880005,1342.880005,1342.880005,0
2023-02-14,1349.910034,1349.910034,1349.910034,1349.910034,1349.910034,0
2023-02-15,1351.160034,1351.160034,1351.160034,1351.160034,1351.160034,0
2023-02-16,1356.609985,1356.609985,1356.609985,1356.609985,1356.609985,0
2023-02-17,1350.449951,1350.449951,1350.449951,1350.449951,1350.449951,0
2023-02-20,1348.020020,1348.020020,1348.020020,1348.020020,1348.020020,0
2023-02-21,1345.420044,1345.420044,1345.420044,1345.420044,1345.420044,0
2023-02-22,1324.719971,1324.719971,1324.719971,1324.719971,1324.719971,0
2023-02-23,1326.910034,1326.910034,1326.910034,1326.910034,1326.910034,0
2023-02-24,null,null,null,null,null,null
2023-02-27,1329.020020,1329.020020,1329.020020,1329.020020,1329.020020,0
2023-02-28,1327.680054,1327.680054,1327.680054,1327.680054,1327.680054,0
2023-03-01,1326.290039,1326.290039,1326.290039,1326.290039,1326.290039,0
2023-03-02,1315.329956,1315.329956,1315.329956,1315.329956,1315.329956,0
2023-03-03,1324.339966,1324.339966,1324.339966,1324.339966,1324.339966,0
2023-03-06,1340.869995,1340.869995,1340.869995,1340.869995,1340.869995,0
2023-03-07,1334.030029,1334.030029,1334.030029,1334.030029,1334.030029,0
2023-03-08,1324.949951,1324.949951,1324.949951,1324.949951,1324.949951,0
2023-03-09,1328.800049,1328.800049,1328.800049,1328.800049,1328.800049,0
2023-03-10,1310.380005,1310.380005,1310.380005,1310.380005,1310.380005,0
2023-03-13,null,null,null,null,null,null
2023-03-14,1260.209961,1260.209961,1260.209961,1260.209961,1260.209961,0
2023-03-15,1273.099976,1273.099976,1273.099976,1273.099976,1273.099976,0
2023-03-16,1273.319946,1273.319946,1273.319946,1273.319946,1273.319946,0
2023-03-17,1280.849976,1280.849976,1280.849976,1280.849976,1280.849976,0
2023-03-20,1267.979980,1267.979980,1267.979980,1267.979980,1267.979980,0
2023-03-21,1270.949951,1270.949951,1270.949951,1270.949951,1270.949951,0
2023-03-22,1278.380005,1278.380005,1278.380005,1278.380005,1278.380005,0
2023-03-23,1264.890015,1264.890015,1264.890015,1264.890015,1264.890015,0
2023-03-24,1261.250000,1261.250000,1261.250000,1261.250000,1261.250000,0
2023-03-27,1270.369995,1270.369995,1270.369995,1270.369995,1270.369995,0
2023-03-28,1273.160034,1273.160034,1273.160034,1273.160034,1273.160034,0
2023-03-29,1266.930054,1266.930054,1266.930054,1266.930054,1266.930054,0
2023-03-30,1282.739990,1282.739990,1282.739990,1282.739990,1282.739990,0
2023-03-31,null,null,null,null,null,null
2023-04-03,1302.630005,1302.630005,1302.630005,1302.630005,1302.630005,0
2023-04-04,1301.209961,1301.209961,1301.209961,1301.209961,1301.209961,0
2023-04-05,1289.109985,1289.109985,1289.109985,1289.109985,1289.109985,0
2023-04-06,1288.900024,1288.900024,1288.900024,1288.900024,1288.900024,0
2023-04-11,1296.469971,1296.469971,1296.469971,1296.469971,1296.469971,0
2023-04-12,1294.550049,1294.550049,1294.550049,1294.550049,1294.550049,0
2023-04-13,1287.500000,1287.500000,1287.500000,1287.500000,1287.500000,0
2023-04-14,1292.160034,1292.160034,1292.160034,1292.160034,1292.160034,0
2023-04-17,1293.770020,1293.770020,1293.770020,1293.770020,1293.770020,0
2023-04-18,1304.530029,1304.530029,1304.530029,1304.530029,1304.530029,0
2023-04-19,1304.290039,1304.290039,1304.290039,1304.290039,1304.290039,0
2023-04-20,1305.500000,1305.500000,1305.500000,1305.500000,1305.500000,0
2023-04-21,1297.359985,1297.359985,1297.359985,1297.359985,1297.359985,0
2023-04-24,1297.599976,1297.599976,1297.599976,1297.599976,1297.599976,0
2023-04-25,1291.569946,1291.569946,1291.569946,1291.569946,1291.569946,0
