Date,Open,High,Low,Close,Adj Close,Volume
2023-09-21,15.566000,15.566000,15.566000,15.566000,15.566000,0
2023-09-22,15.510000,15.510000,15.510000,15.510000,15.510000,0
2023-09-25,15.352000,15.352000,15.352000,15.352000,15.352000,0
2023-09-26,15.256000,15.256000,15.256000,15.256000,15.256000,0
2023-09-27,15.245000,15.245000,15.245000,15.245000,15.245000,0
2023-09-28,15.319000,15.319000,15.319000,15.319000,15.319000,0
2023-09-29,15.373000,15.373000,15.373000,15.373000,15.373000,0
2023-10-02,15.236000,15.236000,15.236000,15.236000,15.236000,0
2023-10-03,15.061000,15.061000,15.061000,15.061000,15.061000,0
2023-10-04,15.058000,15.058000,15.058000,15.058000,15.058000,0
2023-10-05,15.075000,15.075000,15.075000,15.075000,15.075000,0
2023-10-06,15.209000,15.209000,15.209000,15.209000,15.209000,0
2023-10-09,15.094000,15.094000,15.094000,15.094000,15.094000,0
2023-10-10,15.307000,15.307000,15.307000,15.307000,15.307000,0
2023-10-11,15.227000,15.227000,15.227000,15.227000,15.227000,0
2023-10-12,15.153000,15.153000,15.153000,15.153000,15.153000,0
2023-10-13,14.912000,14.912000,14.912000,14.912000,14.912000,0
2023-10-16,14.930000,14.930000,14.930000,14.930000,14.930000,0
2023-10-17,14.924000,14.924000,14.924000,14.924000,14.924000,0
2023-10-18,14.768000,14.768000,14.768000,14.768000,14.768000,0
2023-10-19,14.632000,14.632000,14.632000,14.632000,14.632000,0
2023-10-20,14.420000,14.420000,14.420000,14.420000,14.420000,0
2023-10-23,14.486000,14.486000,14.486000,14.486000,14.486000,0
2023-10-24,14.607000,14.607000,14.607000,14.607000,14.607000,0
2023-10-25,14.668000,14.668000,14.668000,14.668000,14.668000,0
2023-10-26,14.563000,14.563000,14.563000,14.563000,14.563000,0
2023-10-27,14.448000,14.448000,14.448000,14.448000,14.448000,0
2023-10-30,14.518000,14.518000,14.518000,14.518000,14.518000,0
2023-10-31,14.638000,14.638000,14.638000,14.638000,14.638000,0
2023-11-01,null,null,null,null,null,null
2023-11-02,15.032000,15.032000,15.032000,15.032000,15.032000,0
2023-11-03,15.038000,15.038000,15.038000,15.038000,15.038000,0
2023-11-06,14.977000,14.977000,14.977000,14.977000,14.977000,0
2023-11-07,14.935000,14.935000,14.935000,14.935000,14.935000,0
2023-11-08,15.039000,15.039000,15.039000,15.039000,15.039000,0
2023-11-09,15.224000,15.224000,15.224000,15.224000,15.224000,0
2023-11-10,15.097000,15.097000,15.097000,15.097000,15.097000,0
2023-11-13,15.171000,15.171000,15.171000,15.171000,15.171000,0
2023-11-14,15.398000,15.398000,15.398000,15.398000,15.398000,0
2023-11-15,15.441000,15.441000,15.441000,15.441000,15.441000,0
2023-11-16,15.360000,15.360000,15.360000,15.360000,15.360000,0
2023-11-17,15.509000,15.509000,15.509000,15.509000,15.509000,0
2023-11-20,15.501000,15.501000,15.501000,15.501000,15.501000,0
2023-11-21,15.486000,15.486000,15.486000,15.486000,15.486000,0
2023-11-22,15.573000,15.573000,15.573000,15.573000,15.573000,0
2023-11-23,15.582000,15.582000,15.582000,15.582000,15.582000,0
2023-11-24,15.624000,15.624000,15.624000,15.624000,15.624000,0
2023-11-27,15.550000,15.550000,15.550000,15.550000,15.550000,0
2023-11-28,15.547000,15.547000,15.547000,15.547000,15.547000,0
2023-11-29,15.565000,15.565000,15.565000,15.565000,15.565000,0
2023-11-30,15.618000,15.618000,15.618000,15.618000,15.618000,0
2023-12-01,15.705000,15.705000,15.705000,15.705000,15.705000,0
2023-12-04,15.654000,15.654000,15.654000,15.654000,15.654000,0
2023-12-05,15.785000,15.785000,15.785000,15.785000,15.785000,0
2023-12-06,15.862000,15.862000,15.862000,15.862000,15.862000,0
2023-12-07,15.845000,15.845000,15.845000,15.845000,15.845000,0
2023-12-08,16.042999,16.042999,16.042999,16.042999,16.042999,0
2023-12-11,16.077000,16.077000,16.077000,16.077000,16.077000,0
2023-12-12,16.077000,16.077000,16.077000,16.077000,16.077000,0
2023-12-13,16.066999,16.066999,16.066999,16.066999,16.066999,0
2023-12-14,16.179001,16.179001,16.179001,16.179001,16.179001,0
2023-12-15,16.253000,16.253000,16.253000,16.253000,16.253000,0
2023-12-18,16.193001,16.193001,16.193001,16.193001,16.193001,0
2023-12-19,16.257000,16.257000,16.257000,16.257000,16.257000,0
2023-12-20,16.289000,16.289000,16.289000,16.289000,16.289000,0
2023-12-21,16.271999,16.271999,16.271999,16.271999,16.271999,0
2023-12-22,16.290001,16.290001,16.290001,16.290001,16.290001,0
2023-12-27,16.278000,16.278000,16.278000,16.278000,16.278000,0
2023-12-28,16.230000,16.230000,16.230000,16.230000,16.230000,0
2023-12-29,16.237000,16.237000,16.237000,16.237000,16.237000,0
